experiment	lariat_id	lariat_count_WT	lariat_count_DBR1_KO	total_alu_count	pos_alu_count	neg_alu_count	alu_ir_pair_count	alu_category	total_reads_DBR1_KO	total_reads_WT
1	chr21_+_38572626_38573720	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr16_+_88694528_88695144	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr20_-_43135468_43133557	0	1	4	2	2	2	ir_alu	285887559	246574313
1	chr22_-_30211995_30210776	0	1	1	1	0	0	non_ir_single_alu	285887559	246574313
1	chr16_-_88722064_88721849	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr8_-_48696303_48695174	0	1	2	2	0	0	non_ir_multi_alu	285887559	246574313
1	chr1_-_186301327_186300732	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr19_-_8386192_8385813	0	3	0	0	0	0	no_alu	285887559	246574313
1	chr10_+_96341280_96342696	0	2	0	0	0	0	no_alu	285887559	246574313
1	chr21_+_47974206_47974464	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr17_-_78185870_78184827	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr19_-_3648623_3647405	0	2	2	1	1	1	ir_alu	285887559	246574313
1	chr11_+_111946368_111948911	0	1	1	0	1	0	non_ir_single_alu	285887559	246574313
1	chr17_-_78449311_78447259	0	3	0	0	0	0	no_alu	285887559	246574313
1	chr1_+_160318913_160319316	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr12_+_121854181_121855271	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr16_-_4882775_4882246	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr1_+_38164650_38166081	0	1	1	1	0	0	non_ir_single_alu	285887559	246574313
1	chr6_-_32139074_32138398	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr9_+_134366968_134367528	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr19_+_30503439_30505754	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr1_+_109444568_109445723	0	1	1	1	0	0	non_ir_single_alu	285887559	246574313
1	chr16_+_88873083_88873440	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr2_+_131113774_131116384	0	1	2	2	0	0	non_ir_multi_alu	285887559	246574313
1	chr1_-_1718761_1718531	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr12_-_10750642_10749604	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr5_+_620377_624559	0	2	1	0	1	0	non_ir_single_alu	285887559	246574313
1	chr3_+_160148532_160148798	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr15_+_75309091_75310185	0	3	0	0	0	0	no_alu	285887559	246574313
1	chr9_-_123170625_123169552	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr1_-_19481412_19480458	0	2	0	0	0	0	no_alu	285887559	246574313
1	chr15_-_50920346_50916516	0	1	1	0	1	0	non_ir_single_alu	285887559	246574313
1	chr17_+_18141088_18141355	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr8_+_68105838_68107586	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr16_+_89979054_89979608	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr3_-_49365119_49363303	0	1	4	2	2	2	ir_alu	285887559	246574313
1	chrX_+_47424750_47426019	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr15_-_43724392_43720389	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr5_+_137717280_137721679	0	2	9	6	3	3	ir_alu	285887559	246574313
1	chr8_+_61736576_61741196	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr19_+_5137688_5137943	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr18_+_669174_670668	0	1	3	1	2	1	ir_alu	285887559	246574313
1	chr9_+_140507459_140507885	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr12_+_50361163_50361800	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr22_+_40717234_40718836	0	2	1	1	0	0	non_ir_single_alu	285887559	246574313
1	chr22_+_39120417_39121967	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr19_-_11266293_11259938	0	1	15	11	4	4	ir_alu	285887559	246574313
1	chr21_+_45563244_45564690	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr2_+_219558068_219558420	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr5_+_153783772_153789072	0	1	2	2	0	0	non_ir_multi_alu	285887559	246574313
1	chr9_+_131454280_131454918	0	1	1	1	0	0	non_ir_single_alu	285887559	246574313
1	chr15_+_40705287_40707000	0	1	2	0	2	0	non_ir_multi_alu	285887559	246574313
1	chr17_+_48456586_48456784	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr1_+_214828747_214830248	0	1	1	0	1	0	non_ir_single_alu	285887559	246574313
1	chr9_+_133569301_133570848	0	1	1	0	1	0	non_ir_single_alu	285887559	246574313
1	chr12_+_58089822_58090025	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr1_-_205132051_205131374	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr1_-_226555900_226555339	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr4_-_83784471_83783749	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr5_-_6607313_6607056	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr17_+_7811829_7811991	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr12_-_113600937_113599817	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr1_-_16272649_16272359	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr2_+_228212101_228217146	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr1_+_45241813_45242316	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr2_+_73449946_73450143	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr8_-_38314874_38287560	0	1	24	9	15	9	ir_alu	285887559	246574313
1	chr5_+_176518106_176518647	0	1	0	0	0	0	no_alu	285887559	246574313
1	chrX_+_70346335_70346799	0	2	0	0	0	0	no_alu	285887559	246574313
1	chr6_+_168348625_168348945	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr2_+_207655411_207656374	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr12_-_116413320_116413141	0	2	0	0	0	0	no_alu	285887559	246574313
1	chr10_+_62539961_62544434	0	1	1	1	0	0	non_ir_single_alu	285887559	246574313
1	chr7_+_930704_931894	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr3_+_101445581_101446195	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr9_+_139722999_139723820	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr10_-_127486634_127486281	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr22_+_35819335_35820127	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr2_+_74759053_74759914	0	2	0	0	0	0	no_alu	285887559	246574313
1	chr15_-_43027298_43026565	0	2	1	0	1	0	non_ir_single_alu	285887559	246574313
1	chr21_-_44483063_44482532	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr11_+_61895774_61895944	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr9_-_139701281_139701012	0	2	0	0	0	0	no_alu	285887559	246574313
1	chr5_+_94024375_94025154	0	1	0	0	0	0	no_alu	285887559	246574313
1	chrX_-_53570847_53569522	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr1_+_172571359_172571807	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr22_+_30823391_30824427	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr6_+_158834226_158834544	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr9_+_124074767_124076186	0	1	1	0	1	0	non_ir_single_alu	285887559	246574313
1	chr1_-_6294946_6294601	0	2	0	0	0	0	no_alu	285887559	246574313
1	chr1_-_41618271_41617381	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr17_-_42158131_42157891	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr17_+_42849831_42850199	0	2	0	0	0	0	no_alu	285887559	246574313
1	chr7_-_45026124_45025716	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr1_+_201827682_201827963	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr17_+_79952755_79953841	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr7_+_912200_912811	0	1	1	1	0	0	non_ir_single_alu	285887559	246574313
1	chr16_-_15227121_15226954	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr17_-_43013400_43012817	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr5_-_132160710_132160535	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr16_-_67867653_67866484	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr14_+_70237258_70237686	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr1_-_52283738_52282104	0	1	2	1	1	1	ir_alu	285887559	246574313
1	chr9_-_136643884_136641224	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr1_-_156228796_156223321	0	1	8	5	3	3	ir_alu	285887559	246574313
1	chr16_+_449740_450195	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr22_-_29755813_29754986	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr2_-_27579606_27573290	0	2	10	8	2	2	ir_alu	285887559	246574313
1	chr11_-_74554899_74554522	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr11_-_116655094_116654354	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr17_+_78219056_78219928	0	1	1	1	0	0	non_ir_single_alu	285887559	246574313
1	chr5_-_1321750_1318593	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr21_+_45211314_45212525	0	1	1	0	1	0	non_ir_single_alu	285887559	246574313
1	chr11_-_116746582_116746194	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr16_-_89862314_89858989	0	1	5	3	2	2	ir_alu	285887559	246574313
1	chr9_+_140108331_140108634	0	2	0	0	0	0	no_alu	285887559	246574313
1	chr17_-_40042365_40040548	0	1	2	1	1	1	ir_alu	285887559	246574313
1	chr2_-_198363399_198362142	0	2	0	0	0	0	no_alu	285887559	246574313
1	chr10_-_135107066_135106759	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr9_+_140672508_140674064	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr20_+_62320486_62320833	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr2_+_55191295_55191675	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr4_-_39459206_39458181	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr16_-_84651444_84651225	0	2	0	0	0	0	no_alu	285887559	246574313
1	chr5_+_156734874_156736725	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr1_-_55587109_55586463	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr22_-_19963209_19961885	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr16_+_2011293_2011467	0	2	0	0	0	0	no_alu	285887559	246574313
1	chr5_+_10405790_10407192	0	1	1	0	1	0	non_ir_single_alu	285887559	246574313
1	chr19_+_1371078_1373051	0	1	2	1	1	1	ir_alu	285887559	246574313
1	chr8_+_27641575_27641707	0	2	0	0	0	0	no_alu	285887559	246574313
1	chr1_-_156502772_156501056	0	1	2	1	1	1	ir_alu	285887559	246574313
1	chr3_-_78719246_78717735	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr1_-_120462852_120462257	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr22_+_42032256_42032473	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr9_+_133576323_133577494	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr8_+_17843129_17843439	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr16_-_57804439_57803890	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr15_-_90174726_90173743	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr22_-_51016204_51015917	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr13_-_79940768_79940385	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr11_-_72423241_72422572	0	2	1	0	1	0	non_ir_single_alu	285887559	246574313
1	chr1_-_8928047_8927340	0	1	1	0	1	0	non_ir_single_alu	285887559	246574313
1	chr19_-_15510113_15508691	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr3_-_133347206_133343046	0	1	2	1	1	1	ir_alu	285887559	246574313
1	chr19_+_13060223_13063475	0	1	6	1	5	1	ir_alu	285887559	246574313
1	chr17_-_8046584_8046190	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr20_-_3180988_3180765	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr3_+_100009546_100013902	0	1	5	1	4	1	ir_alu	285887559	246574313
1	chr14_-_77900605_77900305	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr21_+_46600360_46601367	0	2	0	0	0	0	no_alu	285887559	246574313
1	chr5_+_137514892_137515322	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr17_-_73236423_73236212	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr19_+_18043858_18047194	0	1	7	3	4	3	ir_alu	285887559	246574313
1	chr20_+_44441436_44441733	0	1	0	0	0	0	no_alu	285887559	246574313
1	chrX_-_70466203_70465973	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr4_-_152638028_152637304	0	1	1	0	1	0	non_ir_single_alu	285887559	246574313
1	chr6_-_33385736_33385503	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr19_-_890137_889826	0	2	0	0	0	0	no_alu	285887559	246574313
1	chr19_-_3980512_3980104	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr2_+_152293518_152293725	0	2	0	0	0	0	no_alu	285887559	246574313
1	chr22_-_36702460_36702123	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr4_+_17814048_17814506	0	2	0	0	0	0	no_alu	285887559	246574313
1	chr22_-_30776051_30775832	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr22_+_20937681_20938622	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr5_+_179020647_179021841	0	2	2	2	0	0	non_ir_multi_alu	285887559	246574313
1	chr3_-_53265373_53264652	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr14_-_55647374_55646438	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr19_-_14269150_14268900	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr2_-_118732764_118732504	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr11_-_9985320_9983675	0	1	1	1	0	0	non_ir_single_alu	285887559	246574313
1	chr17_+_61621773_61622411	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr1_-_114301645_114301380	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr19_+_14029390_14029522	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr8_+_145254104_145255309	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr22_-_39135727_39135449	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr16_+_58549469_58550491	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr14_+_23792276_23792551	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr4_+_120414593_120415553	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr19_+_46145025_46145455	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr19_-_5699038_5696794	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr3_-_38648160_38647662	0	1	0	0	0	0	no_alu	285887559	246574313
1	chrX_+_47085427_47085957	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr19_+_10893797_10897216	0	1	6	1	5	1	ir_alu	285887559	246574313
1	chrX_-_122761544_122760539	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr16_-_3790400_3789751	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr12_+_62972286_62974049	0	1	2	2	0	0	non_ir_multi_alu	285887559	246574313
1	chr19_-_14521028_14520714	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr11_+_108564328_108564443	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr17_-_4442734_4442301	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr11_+_105965382_105967440	0	1	1	1	0	0	non_ir_single_alu	285887559	246574313
1	chr3_+_39453553_39453735	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr7_-_149194604_149191621	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr10_-_91348409_91344245	0	1	1	1	0	0	non_ir_single_alu	285887559	246574313
1	chr2_-_198358048_198355803	0	1	5	3	2	2	ir_alu	285887559	246574313
1	chr19_-_4363367_4362751	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr3_+_14509465_14509685	0	1	0	0	0	0	no_alu	285887559	246574313
1	chrX_-_153589676_153588973	0	1	1	1	0	0	non_ir_single_alu	285887559	246574313
1	chr19_-_12834063_12831827	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr9_+_96420519_96421767	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr12_-_132627273_132626887	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr16_-_89767338_89764734	0	1	3	0	3	0	non_ir_multi_alu	285887559	246574313
1	chr17_-_65340722_65338422	0	1	2	1	1	1	ir_alu	285887559	246574313
1	chr17_-_76795749_76795127	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr2_-_1648390_1647376	0	1	1	1	0	0	non_ir_single_alu	285887559	246574313
1	chr16_+_1815180_1815938	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr4_-_146063348_146062821	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr22_+_39822931_39824008	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr21_+_40182031_40184901	0	1	2	1	1	1	ir_alu	285887559	246574313
1	chr1_-_111986489_111986038	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr5_+_176731079_176731598	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr1_+_46826501_46827214	0	1	1	1	0	0	non_ir_single_alu	285887559	246574313
1	chrX_-_71886001_71877513	0	1	1	1	0	0	non_ir_single_alu	285887559	246574313
1	chr14_-_21861265_21860997	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr14_-_68264731_68264507	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr11_+_119002357_119002522	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr20_+_36468602_36470713	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr8_+_48874241_48874579	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr2_-_25469920_25469675	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr6_-_88228348_88227887	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr1_-_202311023_202304969	0	1	10	6	4	4	ir_alu	285887559	246574313
1	chr8_+_37967986_37968229	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr8_-_95522645_95522188	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr20_+_57566502_57566908	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr12_+_93881437_93894926	0	1	12	2	10	2	ir_alu	285887559	246574313
1	chrX_+_54578408_54578702	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr16_-_19522161_19519137	0	1	2	1	1	1	ir_alu	285887559	246574313
1	chr1_+_16247479_16248721	0	1	1	1	0	0	non_ir_single_alu	285887559	246574313
1	chr1_+_43124580_43124869	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr7_+_86810658_86811351	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr20_-_40040784_40034156	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr9_-_13122086_13121956	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr16_+_21973838_21974054	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr4_-_887165_884433	0	1	2	0	2	0	non_ir_multi_alu	285887559	246574313
1	chr13_-_72133952_72131340	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr17_-_35564571_35563821	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr6_-_74229606_74229267	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr16_-_1859755_1859405	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr3_+_44905836_44906511	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr11_-_27520906_27520377	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr13_+_34404993_34405350	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr5_+_145888809_145889606	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr16_+_30678312_30678615	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr1_-_200961410_200960874	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr4_+_1739430_1741406	0	1	1	1	0	0	non_ir_single_alu	285887559	246574313
1	chr1_-_54717289_54708993	0	1	4	1	3	1	ir_alu	285887559	246574313
1	chr8_-_28981541_28981032	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr22_-_36894038_36892286	0	1	2	2	0	0	non_ir_multi_alu	285887559	246574313
1	chr12_-_6707060_6705328	0	1	6	6	0	0	non_ir_multi_alu	285887559	246574313
1	chr13_+_103301502_103301716	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr3_+_38293884_38294280	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr20_+_60771006_60772889	0	1	4	4	0	0	non_ir_multi_alu	285887559	246574313
1	chr14_-_75555183_75553954	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr22_-_51012764_51012163	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr19_+_36224774_36227565	0	1	1	1	0	0	non_ir_single_alu	285887559	246574313
1	chr7_+_135330345_135330885	0	2	0	0	0	0	no_alu	285887559	246574313
1	chr7_+_99955990_99956277	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr21_+_47986597_47987258	0	2	0	0	0	0	no_alu	285887559	246574313
1	chr3_+_129225393_129226477	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr22_-_39135347_39134782	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr19_-_2431546_2430974	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr9_-_140093439_140087172	0	1	2	1	1	1	ir_alu	285887559	246574313
1	chr12_+_6833985_6837061	0	1	7	6	1	1	ir_alu	285887559	246574313
1	chr1_-_149899618_149899215	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr10_-_94297123_94294566	0	1	5	4	1	1	ir_alu	285887559	246574313
1	chr4_+_170639019_170641030	0	1	1	1	0	0	non_ir_single_alu	285887559	246574313
1	chr20_+_39728884_39729817	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr20_-_39729812_39728848	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr2_-_39083482_39082423	0	1	1	1	0	0	non_ir_single_alu	285887559	246574313
1	chr10_-_74100547_74098086	0	1	5	4	1	1	ir_alu	285887559	246574313
1	chr12_-_133244942_133244266	0	1	1	1	0	0	non_ir_single_alu	285887559	246574313
1	chr5_+_14364926_14366950	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr16_-_11941525_11940730	0	1	1	1	0	0	non_ir_single_alu	285887559	246574313
1	chr6_+_133136228_133137575	0	1	1	0	1	0	non_ir_single_alu	285887559	246574313
1	chr19_-_6008117_6007832	0	1	0	0	0	0	no_alu	285887559	246574313
1	chrX_+_23801535_23801732	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr5_+_149754375_149754498	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr6_-_31751991_31751836	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr8_-_63930052_63929764	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr17_-_73838938_73838709	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr17_-_79867390_79866931	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr11_+_46724316_46724508	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr2_+_228193506_228195313	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr17_+_78346535_78346750	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr20_+_62500795_62504999	0	1	9	2	7	2	ir_alu	285887559	246574313
1	chr22_-_39710112_39709753	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr19_-_14523825_14523509	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr4_+_77941824_77949745	0	1	2	1	1	1	ir_alu	285887559	246574313
1	chr2_+_179248005_179248736	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr1_+_46487755_46488548	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr15_-_43029211_43029014	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr16_-_2052992_2052756	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr12_+_120998690_121000716	0	1	1	0	1	0	non_ir_single_alu	285887559	246574313
1	chr14_-_21737457_21736848	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr12_-_57000417_57000206	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr6_+_36190043_36193020	0	1	1	1	0	0	non_ir_single_alu	285887559	246574313
1	chr2_+_160074142_160075729	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr16_-_67864293_67864020	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr17_-_4579652_4579396	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr11_-_77784125_77784049	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr15_+_91459487_91461402	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr19_-_15366108_15365098	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr7_+_72409949_72410362	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr11_+_63721522_63721784	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr1_+_154221914_154223494	0	1	3	2	1	1	ir_alu	285887559	246574313
1	chr16_+_29828614_29830841	0	1	4	1	3	1	ir_alu	285887559	246574313
1	chr4_+_20512190_20512664	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr9_-_132401481_132400965	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr12_+_132630211_132631797	0	1	0	0	0	0	no_alu	285887559	246574313
1	chrX_-_73814141_73812916	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr15_+_76222391_76225005	0	1	1	1	0	0	non_ir_single_alu	285887559	246574313
1	chr4_+_5798960_5800293	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr16_-_88876478_88876149	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr6_-_10402725_10400841	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr1_-_32681795_32681420	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr21_+_48080875_48081682	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr11_+_107925683_107940801	0	1	15	6	9	6	ir_alu	285887559	246574313
1	chr22_-_30738794_30738363	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr6_+_36562259_36564509	0	1	1	0	1	0	non_ir_single_alu	285887559	246574313
1	chr19_-_49481181_49478092	0	1	5	2	3	2	ir_alu	285887559	246574313
1	chr16_-_70543134_70542392	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr17_-_42272465_42272238	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr12_-_56651612_56651173	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr15_-_63953172_63952166	0	1	1	1	0	0	non_ir_single_alu	285887559	246574313
1	chr19_+_19458173_19459679	0	1	1	1	0	0	non_ir_single_alu	285887559	246574313
1	chr17_-_40129279_40128814	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr16_+_1557053_1557284	0	1	0	0	0	0	no_alu	285887559	246574313
1	chr17_-_80575172_80574545	0	1	1	0	1	0	non_ir_single_alu	285887559	246574313
1	chr8_+_9605723_9609075	0	1	1	0	1	0	non_ir_single_alu	285887559	246574313
1	chr21_+_46387097_46393089	0	1	1	0	1	0	non_ir_single_alu	285887559	246574313
1	chr8_+_146054476_146054832	0	1	0	0	0	0	no_alu	285887559	246574313
